Date,Year,Phase,Round,Spectators,Capacity,Team1_href,Team2_href,Players,Current_set_score_host,Current_set_score_guest,Final_point_score_host,Final_point_score_guest,Before_set_score_host,Before_set_score_guest,Current_point_score_host,Current_point_score_guest,Serving_team,Serving_player_number,Serve_result,Serve_effect,Receiver_player_number,Receive_skill,Receive_effect,Net_crossings_number,Point_winner_team,Current_timeouts_host,Current_timeouts_guest,Current_challenges_host,Current_challenges_guest
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1,0,25,23,0,0,19,16,Host,7,Serve,,1,Pass,positive,3,Guest,0,0,2,2
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1,0,25,23,0,0,19,17,Guest,18,Serve,,13,Pass,positive,1,Guest,0,0,2,2
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1,0,25,23,0,0,20,17,Guest,18,Serve,,13,Pass,perfect,2,Host,0,0,2,2
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1,0,25,23,0,0,20,18,Host,2,Serve,error,,,,0,Guest,0,0,2,2
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1,0,25,23,0,0,21,18,Guest,2,Serve,,2,Pass,perfect,2,Host,0,0,2,2
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1,0,25,23,0,0,21,19,Host,1,Serve,,1,Pass,near 10ft line,6,Guest,0,0,2,2
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1,0,25,23,0,0,21,20,Guest,1,Serve,,2,Pass,negative,3,Guest,0,0,2,2
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1,0,25,23,0,0,21,21,Guest,1,Serve,,2,Pass,positive,3,Guest,0,0,2,2
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1,0,25,23,0,0,21,22,Guest,1,Serve,,13,Pass,near 10ft line,1,Guest,0,0,2,2
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1,0,25,23,0,0,22,22,Guest,1,Serve,,13,Pass,perfect,2,Host,0,0,2,2
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1,0,25,23,0,0,23,22,Host,4,Serve,,1,Pass,positive,3,Host,0,0,2,2
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1,0,25,23,0,0,23,23,Host,4,Serve,,15,Pass,positive,2,Guest,0,0,2,2
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1,0,25,23,0,0,24,23,Guest,10,Serve,,2,Pass,ball returns,4,Host,0,0,2,2
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1,0,25,23,0,0,25,23,Host,13,Serve,,14,Pass,positive,3,Host,0,0,2,3
