Date,Year,Phase,Round,Spectators,Capacity,Team1_href,Team2_href,Players,Current_set_score_host,Current_set_score_guest,Final_point_score_host,Final_point_score_guest,Before_set_score_host,Before_set_score_guest,Current_point_score_host,Current_point_score_guest,Serving_team,Serving_player_number,Serve_result,Serve_effect,Receiver_player_number,Receive_skill,Receive_effect,Net_crossings_number,Point_winner_team,Current_timeouts_host,Current_timeouts_guest,Current_challenges_host,Current_challenges_guest,Current_position_table_host,Team_x,Season_points_table_host,Played_matches_table_host,Won_matches_table_host,Lost_matches_table_host,Sets_won_table_host,Sets_lost_table_host,Points_won_table_host,Points_lost_table_host,Sets_ratio_table_host,Points_ratio_table_host,Current_position_table_guest,Team_y,Season_points_table_guest,Played_matches_table_guest,Won_matches_table_guest,Lost_matches_table_guest,Sets_won_table_guest,Sets_lost_table_guest,Points_won_table_guest,Points_lost_table_guest,Sets_ratio_table_guest,Points_ratio_table_guest
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,0.0,1.0,Guest,2.0,Serve,ace,18.0,Pass,error,1.0,Guest,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,0.0,2.0,Guest,2.0,Serve,,13.0,Pass,ball returns,3.0,Guest,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,1.0,2.0,Guest,2.0,Serve,error,,,,0.0,Host,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,2.0,2.0,Host,7.0,Serve,,15.0,Pass,perfect,5.0,Host,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,2.0,3.0,Host,7.0,Serve,,15.0,Pass,perfect,4.0,Guest,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,2.0,4.0,Guest,1.0,Serve,,18.0,Pass,positive,5.0,Guest,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,3.0,4.0,Guest,1.0,Serve,,18.0,Pass,near 10ft line,8.0,Host,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,3.0,5.0,Host,2.0,Serve,error,,,,0.0,Guest,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,4.0,5.0,Guest,17.0,Serve,,18.0,Pass,positive,2.0,Host,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,4.0,6.0,Host,1.0,Serve,,14.0,Pass,perfect,2.0,Guest,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,5.0,6.0,Guest,5.0,Serve,,13.0,Pass,positive,2.0,Host,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,6.0,6.0,Host,4.0,Serve,,1.0,Pass,near 10ft line,1.0,Host,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,6.0,7.0,Host,4.0,Serve,,1.0,Pass,near 10ft line,5.0,Guest,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,7.0,7.0,Guest,15.0,Serve,,2.0,Pass,perfect,2.0,Host,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,7.0,8.0,Host,13.0,Serve,,15.0,Pass,negative,2.0,Guest,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,8.0,8.0,Guest,18.0,Serve,error,,,,0.0,Host,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,8.0,9.0,Host,8.0,Serve,,15.0,Pass,negative,2.0,Guest,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,9.0,9.0,Guest,2.0,Serve,,18.0,Pass,negative,2.0,Host,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,9.0,10.0,Host,7.0,Serve,error,,,,0.0,Guest,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,10.0,10.0,Guest,1.0,Serve,,2.0,Pass,perfect,2.0,Host,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,11.0,10.0,Host,2.0,Serve,,1.0,Pass,positive,3.0,Host,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,11.0,11.0,Host,2.0,Serve,,2.0,Pass,positive,4.0,Guest,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,12.0,11.0,Guest,17.0,Serve,,18.0,Pass,perfect,2.0,Host,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,12.0,12.0,Host,1.0,Serve,,18.0,Pass,negative,2.0,Guest,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,12.0,13.0,Guest,5.0,Serve,,13.0,Pass,negative,5.0,Guest,0.0,0.0,0.0,0.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,13.0,14.0,Guest,5.0,Serve,,2.0,Pass,perfect,2.0,Host,0.0,0.0,0.0,1.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,14.0,14.0,Host,4.0,Serve,ace,1.0,Pass,error,1.0,Host,0.0,0.0,0.0,1.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,14.0,15.0,Host,4.0,Serve,,2.0,Pass,negative,2.0,Guest,0.0,0.0,0.0,1.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,14.0,16.0,Guest,15.0,Serve,,2.0,Pass,negative,1.0,Guest,0.0,0.0,0.0,1.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,15.0,17.0,Guest,15.0,Serve,error,,,,0.0,Host,0.0,0.0,0.0,2.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,16.0,17.0,Host,13.0,Serve,,15.0,Pass,perfect,5.0,Host,0.0,0.0,0.0,2.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,16.0,18.0,Host,13.0,Serve,,15.0,Pass,perfect,2.0,Guest,0.0,0.0,0.0,2.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,17.0,18.0,Guest,18.0,Serve,,2.0,Pass,negative,2.0,Host,0.0,0.0,1.0,2.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,18.0,18.0,Host,8.0,Serve,,15.0,Pass,near 10ft line,3.0,Host,0.0,0.0,1.0,2.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,18.0,19.0,Host,8.0,Serve,,15.0,Pass,negative,2.0,Guest,0.0,0.0,1.0,2.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,19.0,19.0,Guest,2.0,Serve,,18.0,Pass,perfect,2.0,Host,0.0,0.0,1.0,2.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,19.0,20.0,Host,7.0,Serve,,15.0,Pass,negative,8.0,Guest,0.0,0.0,1.0,2.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,20.0,20.0,Guest,1.0,Serve,error,,,,0.0,Host,0.0,0.0,1.0,2.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,20.0,21.0,Host,2.0,Serve,error,,,,0.0,Guest,0.0,0.0,1.0,2.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,21.0,21.0,Guest,10.0,Serve,error,,,,0.0,Host,0.0,0.0,1.0,2.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,22.0,21.0,Host,1.0,Serve,,14.0,Pass,positive,3.0,Host,0.0,0.0,1.0,2.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,22.0,22.0,Host,1.0,Serve,,14.0,Pass,positive,2.0,Guest,0.0,0.0,1.0,2.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
"28.10.2020, 20:30",2020,zasadnicza,6,,,https://www.plusliga.pl/teams/id/1403/tour/2020.html,https://www.plusliga.pl/teams/id/1411/tour/2020.html,,1.0,3.0,25.0,27.0,1.0,2.0,22.0,23.0,Guest,5.0,Serve,,13.0,Pass,negative,3.0,Guest,0.0,0.0,1.0,2.0,3.0,https://www.plusliga.pl/teams/id/1403/tour/2020.html,12.0,6.0,5.0,1.0,16.0,11.0,619.0,573.0,"1,4545","1,0803",5.0,https://www.plusliga.pl/teams/id/1411/tour/2020.html,12.0,6.0,4.0,2.0,14.0,10.0,555.0,508.0,"1,4000","1,0925"
